id,title,category,new_query,user_id,remaining_interaction_string,classification,preferences,target_count,targets,similarity_score,price,ranking,query
B00D9N0O06,Hello Kitty Girls 2-6X Bow Dress In Long Sleeve,Dresses | Playwear | Girls | Clothing,Could you suggest a dress that fits my young girl's need for playful activities?,AX3NM18HYF4DV,B00EF1LD9M|B00FLI86ES|B00DG8AS7S|B00D5S15VM|B00CALAZE8|B007U6HMMQ|B00CD4C96E|B00CTGBI7M|B00CTGBOSU|B00DWV0LGW|B00DWV0ODM|B00F2GMCLM|B0092K7JQ2|B009W07EQ2|B00D4K3JW4|B005B5TPBE|B000OOT55I|B00B729DIU|B00FPG1490|B00CC6ZUFK|B00AZWMEDY|B00B47G1YM|B00CC7F6CG|B00ANKJHZG|B00AMC4C5A|B00ANKOQSY|B0063UHDAG|B0073GRONU|B00DZMMPVM|B00B9BPJXW|B008F0JTOU|B005LX0XSU|B00BBSI188|B00D2Z9BIC|B00AME6X1Y|B00D2Z9E8E|B00B6ZEJYQ|B00BLV6QQ4|B0094QTRDW|B00B7NK9HI|B00ARYZQX0|B00ASNQCB0|B008KFDD06|B00B81J4MA|B00CASJEJI|B005EM5AOA|B00A8F9CH4|B00CEUP5DQ|B0089ES6F0|B005542Y0K|B0058BJ2W8|B0083R7BB8|B00B7NK2UM|B007W14Q4Q|B004QLBTD6|B00A382XRM|B007JFO17M|B005ERVI00|B00889YZ5G|B008AK6EL6|B006QOI6GY|B0073NFN36|B008YIN39A|B008AK6ECK|B009ELW1WG|B00AHXAM44|B00B729AAG|B008FND1VY|B007CVAFDW|B007JFNWI6|B00AHXAJFG|B008ZAWU5K|B007177F4E|B00AHXAQ68|B008KK1AJM|B009EPUB9C|B007PCQPTG,0,"The user has a preference for clothing items with unique design features such as sequins, lace, and animal prints. They also favor brands like Hello Kitty and Calvin Klein for children's clothing.",1,dress that fits my young girl's need for playful activities,-10.196703,16.66,98872,Could you suggest a dress that fits my young girl's need for playful activities and casual outings?
B0017SKHCU,Carhartt Men's Fleece Hat,Clothing | Accessories | Hats & Caps | Men | Skullies & Beanies,"I'm looking for a men's beanie that's perfect for outdoor activities and works for layering during colder months. Additionally, I would recommend a pair of Carhartt Men's Sandstone Waist Overall Quilt Lined Pants and some warm socks to complete your outfit.",A3N3KSB1UM7I9K,B0054N2SRQ|B00372LCWI|B001U92KSU|B000AQVS78,2,"The user shows a preference for casual and comfortable clothing accessories, such as crew socks and dark sunglasses.",3,men's beanie|Carhartt Men's Sandstone Waist Overall Quilt Lined Pants|warm socks,1.624537,9.99,42735,I need a men's beanie that's perfect for outdoor activities and also works for layering during colder months.
B000AEZLSC,Trucker Wallet with Chain - Black,"Band & Music Fan | Clothing | Work Wear & Uniforms | Accessories | Military | Men | Novelty, Costumes & More | Novelty",Could you recommend a set of men's military work wear for organizing my travel gear during outdoor activities?,A8VAEQ1QKG1AI,B001M0O094|B004P2JWZ8|B003U3GOFO,1,"The user has a strong preference for travel accessories and packing organizers, indicating a focus on efficient travel preparation.",-1,,1.760406,4.52,164160,Could you recommend a men's military work wear accessory that I can use for organizing my travel gear during outdoor activities?
B00H7VE5R4,Canvas Web Belt D-Ring Buckle 1.25&quot; Wide Metal Tip Multi-Color,Accessories | Belts | Men,Could you guide me to a men's belt that is best suited for enhancing my outfits during social gatherings?,A38L1Z446Y1PEE,B00DZJ3IMA|B004IYILN2|B008LBQVNK|B006PCV23Q|B004M6ZWNS|B000Z3MYDS|B004IYILMI|B00937XQ6G|B007W13HW8|B005DSD2L8|B0078IMMTO|B005TF6W62|B005DSC72S,0,"The user shows a preference for stylish and possibly luxury men's underwear and swimwear, as well as accessories like leather wallets.",1,men's belt,0.6721394,7.99,5035,Could you guide me to a men's belt that is best suited for enhancing my outfits during casual outings and social gatherings?
B00CX1WGVK,Steve Madden Women's Neliee Wedge Sandal,Women | Shoes | S | Pumps | Steve Madden,I’m looking for a sandal that works for casual outings and goes well with jeans and shorts. I'm not sure about the specific wearing scene.,A2HFZ5OQK5MD8N,B00GM0QYR0|B00BM8JUNC|B0059B2JL8|B009CT5M6C|B0043JVAAS,3,The user has a strong preference for boyfriend-style jeans and slouchy or relaxed fits.,-1,,-5.6053405,,2133,I’m looking for something that’s a sandal and also works for casual outings while pairing well with jeans and shorts.
B00E0MVXR8,Ingear Women's Beach Skirts,Women | Cover-Ups | Swimsuits & Cover Ups | Clothing,I'm after a dress that works best for both casual and formal.,A2BPWKO046K2VW,B00FWDHKU8|B004IYDNV2|B005JE8L4O|B007VOO3XS|B009HFN73Q|B0064UWSUU,-1,"The user has a strong preference for knee-high and platform styles, as well as peplum dresses with square necklines.",1,dress that works best for both casual and formal,-6.1935143,2,29959,I'm after a dress that works best for both casual and formal occasions.
B002LZYOJK,Women's Black Hippie Pants,"Costumes | Novelty, Costumes & More | Women | Costumes & Accessories",Can you recommend me a women's costume that’s good for novelty occasions?,A2UGF1VJC66GX7,B009FCFHEI|B000ULDDEY|B003QORHKI|B001M5CSW0|B005LLQBD8,-1,"The user shows a unique interest in novelty and costume-related items, indicating a preference for unique and possibly themed fashion choices.",1,women's costume for novelty occasions,-10.193687,,371977,Can you recommend me a women's costume that’s good for casual and novelty occasions?
B00APLZOSW,Calvin Klein Men's Concept Micro Low Rise Trunk,Underwear | Clothing | C | Calvin Klein | Men | Boxer Briefs,"I'm looking for men's boxer briefs that provide support during outdoor activities. Additionally, recommend a pair of Oakley Fuel Cell sunglasses to protect my eyes while I'm out.",A35CDDDOWUEGR9,B00EEJFHKQ|B0053A2M3A|B004S7UARO,2,"The user shows a preference for clothing and footwear associated with surf, skate, and street styles.",2,men's boxer briefs that provide support during outdoor activities|Oakley Fuel Cell sunglasses,1.192329,,29239,I’m looking for men's boxer briefs that provide support during outdoor activities and are suitable for layering under athletic gear.
B0097XEEZ8,Stacy Adams Men's Sterling Loafer,Shoes | Loafers & Slip-Ons | S | Stacy Adams | Men,I'm looking for men's loafers that are good for casual outings and versatile styling. I'm not sure about the specific wearing scene.,A1UD77ZP7N4HOQ,B0058XFVP8|B004JXW2A0|B004LP3L1U|B003TLMUVO,3,"The user shows a strong preference for the brand adidas and is interested in products that are suitable for both genders, particularly in athletic contexts.",-1,,-0.8852023,,70340,I’m in need of men's loafers that are good for casual outings and versatile styling for family gatherings.
B00B9BXOM0,"Ruby Rox Girls 7-16 O-Ring, Light Aqua, Medium",Dresses | Girls | Clothing | Special Occasion,Could you guide me to a dress that is best suited for a family gathering and accommodates plus-size options?,A1B84BF3V8K57G,B0063OPVZG|B003HP4TO8|B008Q0E5GG,0,The user shows a preference for rainwear and lace designs.,1,dress that is best suited for a family gathering and accommodates plus-size options,-10.196832,,457459,Could you guide me to a dress that is best suited for a family gathering and also accommodates plus-size options?
B000XDDERK,TOMS Women's Canvas Slip-On,Women | Men,Help me find a women's slip-on shoes that can handle quick transitions from casual outings to formal events.,A11ATIKVIZEWAN,B004MYFJM4|B004YO8LN6|B001JYBT8S|B000UZADNY,0,"The user shows a specific interest in petite-sized women's clothing, suggesting a preference for garments that cater to smaller body frames.",1,women's slip-on shoes that can handle quick transitions from casual outings to formal events,-10.193344,,3,Help me find a women's slip-on shoes that can handle quick transitions from casual outings to formal events while being suitable for layering with sweaters.
B00BGNUCWG,Women's Fur Accent Leather Gloves,Accessories | Gloves & Mittens | Women | Cold Weather Gloves,Could you guide me to a women's glove that is comfortable and stylish?,ATUXNR3WHD18N,B00AQ4L6Y4|B009GPPOQ0|B00BYNL56K|B00AQNFWXG|B005GPKTEG|B0007YXRTA|B004LJTJG2,-1,"The user shows a preference for cozy and warm items, such as shearling booties and faux fur moccasins, as well as elegant and comfortable sleepwear like peignoir sets.",1,women's glove that is comfortable and stylish,-10.196508,16,1868468,Could you guide me to a women's glove that is comfortable and stylish for cold weather?
B000H7XH7E,Winn Napa Leather Passport Cover w/U.S. Emblem.,Travel Accessories | Passport Wallets | Luggage & Travel Gear,Can you recommend a wallet that will work for travel convenience?,A2M0JOQWQ0KAJO,B005MI6536|B003U9L75K|B001FZ4WAS|B004867HVM|B002TAQRII|B001MBU6IW|B001CZP22S,0,"The user shows a preference for comfortable and practical items, such as sleepwear and travel accessories.",1,wallet that will work for travel convenience,-10.19681,14.84,1700956,Can you recommend a wallet that will work for travel convenience and special occasions?
B00GOMN7HQ,Handcraft Boys 2-7 Lego Legends Of Chima 5 Pack Brief,Boys | Clothing | Underwear | Briefs,Can you help me pick some boys' underwear for a toddler that can provide support during active playdates?,A17SZZO9LM3WYC,B001QDRJN6|B0091ITES6|B005G112A0|B0028K3NQS,0,"The user has a strong interest in novelty items and costumes, particularly those related to popular children's characters or themes.",1,boys' underwear for a toddler that can provide support during active playdates,-5.723581,15,86449,Can you help me pick some boys' underwear for a toddler that can provide support during active playdates?
B000Q8F5VU,New ICM Girls White Tea Length Crinoline Slip Petticoat,Slips | Underwear | Girls | Clothing,Can you help me choose a slip for my daughter to wear under her dress at a family gathering?,A1PDK6P3S9IH7U,B008J8KNH0|B008A15WNQ|B001CP1CUO|B0081X5LWU|B000MARQFA|B004WYT2AY|B009LNXNII|B005USCVY0|B004WQNGHM|B000SWWZEY,0,"The user has a unique interest in themed or branded clothing, such as those related to specific organizations or activities, like the FDNY t-shirt.",1,slip for my daughter to wear under her dress,-10.194154,,11741,Can you help me choose a slip for my daughter to wear under her dress at a family gathering?
B0057X87SW,Key Apparel Men's Long Sleeve Heavyweight 3-Button Pocket Henley,"Tops | Work Utility & Safety | Clothing | Work Wear & Uniforms | Men | Novelty, Costumes & More",I'm looking for a men's top that has versatility for outdoor activities and fits a larger body shape. I'm not sure about the specific wearing scene.,A1ADKLX6JFJMWD,B00GCD57P2|B004SDSZCU|B0002639KK,3,The user shows a preference for thermal and pocketed clothing items.,-1,,1.9932064,,21849,I’m looking for a men's top that has versatility for outdoor activities and casual outings while accommodating a larger body shape.
B0016BH0YQ,"EMU Australia Women's Bronte Lo Boot,Chestnut,8 M US",Shearling | E | Boot Shop | Women | EMU Australia | Shoes | Boots | Fashion,Can you recommend a women's boot for outdoor use in cold climates? I'm not sure about the specific wearing scene.,A5KK0J517PP7E,B000JQEHMC|B002FKQ5OS|B002F1W5A0|B001A6OIR4|B000J36PFW|B002C7O2OY,3,"The user shows a strong preference for brands like Bearpaw and styles that include shearling and faux fur, suggesting a liking for cozy and stylish winter footwear.",-1,,-6.8987665,,65814,Can you recommend a women's boot that will work for outdoor activities in cold climates?
B005JSF0QW,Sugarlips Seamless Dress Cami,Dresses | Women | Casual | Clothing,Could you guide me to a dress that is best suited for a summer gathering?,A32OSZTF79PPB2,B00AJJIGGM|B003V859MM|B006VYHBZ6|B0093Y0144|B007TXABCS|B0058Z0DG8|B001AOEIVW,0,"The user has a notable interest in the brand SOREL, indicating a preference for this brand's style or quality.",1,dress best suited for a summer gathering,-10.196543,18.99,7217,Could you guide me to a dress that is best suited for a summer family gathering?
B00FY7VAQM,82 Days Women's Ponte Roma From Office Wear To Below Knee Pencil Skirt,Women | Clothing | Casual | Wear to Work | Skirts,"I need a skirt that’s suitable for professional events, but I'm not sure about the specific wearing scene.",A3QIFFME3F36SR,B00F8A8PAY|B00420Q6IE|B00EB0ZXHK|B0083S18LQ|B00D465V42|B008U7KRBM|B00169OAKK,3,"The user has a preference for themed or character-based clothing, as indicated by the purchase of a Rapunzel dress-up pajama gown and a pirate costume. They also show an interest in comfortable and versatile clothing items, such as skinny jeans and loose tunic blouses.",-1,,-3.3356562,,318,I need a skirt that’s perfect for professional events and casual outings.
B00IT9C6EC,82 Days Women'S Rayon Span Regular To Plus Basic Maxi Skirt - Solid,Women | Casual | Skirts | Clothing,Could you recommend a skirt that fits my need for versatile styling during casual outings?,A3ABHXZARMHREX,B00372EREI|B00BQQQ7YU|B00DY3XOSU|B009OC6T14|B009RUQWX8|B004JLXNVO|B00BTWJXZQ|B0073ARU5I|B008N6UUZ8|B001OCMA06,0,"The user shows a preference for stylish and trendy items, such as sunglasses, swing dresses, and infinity scarves. They also favor comfortable yet fashionable footwear and clothing, as seen in their choice of boots and cardigans.",1,skirt,-9.501754,,2759,Could you recommend a skirt that fits my need for versatile styling during casual outings and cultural events?
B008W1AD2Y,4-rth Fusion Gym Short,Clothing | Active | Active Shorts | Men | Sports & Outdoors,I want a set of clothes for men that are suitable for outdoor activities.,A2CN7XE4C2E6HT,B008FZN3T2|B000TGPTRO|B00BCKZWDC,1,"The user has a preference for active and yoga-related clothing, suggesting an interest in fitness or a lifestyle that values comfort and flexibility.",-1,,1.558952,34,13229,I want a men's shorts that are suitable for outdoor activities and versatile enough for casual outings.
B0088AR09S,N Natori Women's Nirvana Robe,"Women | Clothing | Sleep & Lounge | Lingerie, Sleep & Lounge | Robes","I'm looking for a robe that suits my needs for relaxing at home, but I'm not sure about the specific wearing scene.",A3S7CS1TXSZH7O,B0006MY4EU|B004JN083I|B000K2TJQO,3,"The user shows a preference for warm, cozy, and easy-to-wear footwear, as indicated by the interest in slippers and cold weather boots.",-1,,-10.047159,,11233,I want a robe that can meet my needs for relaxing at home and participating in family gatherings.
B008EY6VSO,Juniors I Mustache You a Question But I'll Shave It For Later Novelty T-Shirt,"Clothing | Tops & Tees | T-Shirts | Novelty, Costumes & More | Novelty | Girls",I am looking for a girls' novelty T-shirt that is comfortable and functional.,AYHEBBDFP8O52,B008G29BWW|B004U4ROXI|B008R87WLM,-1,"The user shows a preference for no-show and liner socks, as well as skate shoes, indicating an interest in casual and sporty styles.",1,girls' novelty T-shirt,-10.18734,,317086,I am looking for a girls' novelty T-shirt that is comfortable and functional for everyday wear.
B004LKVJN2,Bostonian Men's Wendell Oxford,Men | Bostonian | B | Shoes | Oxfords,I'd like to find a men's oxford shoe that is comfortable.,A200KUK6GTIRUR,B008XMI6AS|B007A77PRW|B007ULX0FO|B004OXJD5M|B001TK2EXQ,-1,"The user shows a strong preference for Skechers brand shoes, particularly those with memory foam for added comfort.",1,men's oxford shoe that is comfortable,-4.277761,,1961,I'd like to find a men's oxford shoe that is comfortable for everyday wear.
B00F8YP9XG,Momo Maternity &quot;Rose&quot; Channel Quilted Hooded Down Puffer Coat - Black M,Maternity | Women | Outerwear & Coats | Clothing,Could you recommend a women's coat that fits my need for stylish protection during outdoor events?,A3QSTVPK8V804K,B00BXQMT3G|B00AUCJQIA|B00BTCNNU2|B00CIA7FDU,0,The user shows a strong preference for specific brands such as Seychelles and Nine West.,1,women's coat,-7.374911,,535788,Could you recommend a women's coat that fits my need for stylish protection during outdoor events while accommodating my changing body size?
