id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
5105,Cavalera Conspiracy,"thrash metal,metal,groove metal,hardcore,death metal",0.0,4.0,1352,716|978|1044|1274|1561,"I enjoy listening to artists like Behemoth, Cradle of Filth, The Faint, Moby, System of a Down, Modest Mouse. I generally like death metal black gothic electronic dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Behemoth, Cradle of Filth, The Faint, Moby, System of a Down","I enjoy listening to artists like Behemoth, Cradle of Filth, The Faint, Moby, System of a Down, Modest Mouse. I generally like death metal black gothic electronic dance music. Can you recommend similar music artists I might enjoy?",1,5105|5444|7639|7650|8910,5105,1.0,1.0,1.0,0,template_11,0,0.0,0.0
4550,In Fear and Faith,"post-hardcore,metalcore,screamo,hardcore,in fear and faith",0.0,4.0,1353,1044|1145|1180|1186|1188,"I enjoy listening to artists like Scorpions, System of a Down, Nine Inch Nails, Linkin Park, blink-182, 3OH!3. I generally like hard rock heavy metal alternative industrial music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Scorpions, System of a Down, Nine Inch Nails, Linkin Park, blink-182","I enjoy listening to artists like Scorpions, System of a Down, Nine Inch Nails, Linkin Park, blink-182, 3OH!3. I generally like hard rock heavy metal alternative industrial music. Can you recommend similar music artists I might enjoy?",1,4550|7389|779|816|978|1195|4166,4550,1.0,1.0,1.0,0,template_11,0,0.0,0.0
5147,Sleigh Bells,"electronic,experimental,female vocalist,indie,electropop",0.0,4.0,1354,554|618|757|860|982,"I enjoy listening to artists like Radiohead, Muse, Bright Eyes, Arcade Fire, Arctic Monkeys, Death Cab for Cutie. I generally like alternative rock indie folk acoustic singer music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Muse, Bright Eyes, Arcade Fire, Arctic Monkeys","I enjoy listening to artists like Radiohead, Muse, Bright Eyes, Arcade Fire, Arctic Monkeys, Death Cab for Cutie. I generally like alternative rock indie folk acoustic singer music. Can you recommend similar music artists I might enjoy?",1,5147|7177|8054|8674|2610|2614,5147,0.9,1.0,0.9961982762172187,0,template_11,0,0.0,0.0
5925,Peter Bjorn and John,"indie,indie pop,indie rock,swedish,alternative",0.0,4.0,1355,1976|2269|2424|3158|3258,"I enjoy listening to artists like Beirut, Arcade Fire, Damien Rice, Andrew Bird, The Beatles, The Killers. I generally like folk indie singer songwriter rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Beirut, Arcade Fire, Damien Rice, Andrew Bird, The Beatles","I enjoy listening to artists like Beirut, Arcade Fire, Damien Rice, Andrew Bird, The Beatles, The Killers. I generally like folk indie singer songwriter rock alternative music. Can you recommend similar music artists I might enjoy?",1,5925|602|2584|4069|11589,5925,0.6,1.0,1.0,0,template_11,0,0.0,0.0
2094,BoA,"j-pop,k-pop,female vocalists,pop,korean",0.0,4.0,1356,349|386|400|458|461,"I enjoy listening to artists like Kylie Minogue, Madonna, Enrique Iglesias, Mariah Carey, Rihanna, Kelly Clarkson. I generally like pop dance electronic female vocalists latin music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Enrique Iglesias, Mariah Carey, Rihanna","I enjoy listening to artists like Kylie Minogue, Madonna, Enrique Iglesias, Mariah Carey, Rihanna, Kelly Clarkson. I generally like pop dance electronic female vocalists latin music. Can you recommend similar music artists I might enjoy?",1,2094|4814|89|289|294|544|3397,2094,1.0,1.0,1.0,0,template_11,0,0.0,0.0
2014,Lacuna Coil,"gothic metal,metal,gothic,female vocalists,female fronted metal",0.0,4.0,1358,1343|1533|6182|8420|1264,"I enjoy listening to artists like Porcupine Tree, God Is an Astronaut, Muse, System of a Down, Evanescence, The All-American Rejects. I generally like progressive rock psychedelic post instrumental ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Porcupine Tree, God Is an Astronaut, Muse, System of a Down, Evanescence","I enjoy listening to artists like Porcupine Tree, God Is an Astronaut, Muse, System of a Down, Evanescence, The All-American Rejects. I generally like progressive rock psychedelic post instrumental ambient music. Can you recommend similar music artists I might enjoy?",1,2014|2370|2579|2654|4170,2014,0.6,1.0,0.9182271280479742,0,template_11,0,0.0,0.0
294,Leona Lewis,"female vocalists,rnb,pop,soul,love",0.0,4.0,136,67|289|291|292|295,"I enjoy listening to artists like Kylie Minogue, Lady Gaga, Jordin Sparks, Ashlee Simpson, Jennifer Lopez, Alicia Keys. I generally like pop dance electronic female rnb vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Lady Gaga, Jordin Sparks, Ashlee Simpson, Jennifer Lopez","I enjoy listening to artists like Kylie Minogue, Lady Gaga, Jordin Sparks, Ashlee Simpson, Jennifer Lopez, Alicia Keys. I generally like pop dance electronic female rnb vocalists music. Can you recommend similar music artists I might enjoy?",1,294|318|1459|306|328|701,294,0.9,1.0,0.9842184869190973,0,template_11,0,0.0,0.0
6298,Something Corporate,"rock,indie,alternative,seen live,pop punk",0.0,4.0,1360,1105|1239|1375|1633|1824,"I enjoy listening to artists like Arcade Fire, Arctic Monkeys, The Decemberists, Death Cab for Cutie, Red Hot Chili Peppers, Modest Mouse. I generally like indie rock alternative british folk experimental music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Arcade Fire, Arctic Monkeys, The Decemberists, Death Cab for Cutie, Red Hot Chili Peppers","I enjoy listening to artists like Arcade Fire, Arctic Monkeys, The Decemberists, Death Cab for Cutie, Red Hot Chili Peppers, Modest Mouse. I generally like indie rock alternative british folk experimental music. Can you recommend similar music artists I might enjoy?",1,6298|6836|748|778|3411|3707|621,6298,0.75,1.0,1.0,0,template_11,0,0.0,0.0
2343,KISS,"hard rock,rock,classic rock,80s,glam rock",0.0,4.0,1362,1249|1650|1974|2346|3444,"I enjoy listening to artists like System of a Down, The Beatles, Green Day, Nirvana, Linkin Park, The Who. I generally like metal alternative rock classic british punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: System of a Down, The Beatles, Green Day, Nirvana, Linkin Park","I enjoy listening to artists like System of a Down, The Beatles, Green Day, Nirvana, Linkin Park, The Who. I generally like metal alternative rock classic british punk music. Can you recommend similar music artists I might enjoy?",1,2343|3354|3442|3737|5636,2343,0.8,1.0,0.8314633982851437,0,template_11,0,0.0,0.0
518,Within Temptation,"symphonic metal,gothic metal,metal,gothic,female fronted metal",0.0,4.0,1363,936|968|1035|1040|1047,"I enjoy listening to artists like The Cure, Placebo, Bloc Party, Cobra Starship, Avril Lavigne, blink-182. I generally like new wave 80s post alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Cure, Placebo, Bloc Party, Cobra Starship, Avril Lavigne","I enjoy listening to artists like The Cure, Placebo, Bloc Party, Cobra Starship, Avril Lavigne, blink-182. I generally like new wave 80s post alternative rock music. Can you recommend similar music artists I might enjoy?",1,518|4136|209|537|540|1246|4262,518,0.85,1.0,1.0,0,template_11,0,0.0,0.0
2864,Stevie Ray Vaughan and Double Trouble,"blues rock,blues,guitar,80s,instrumental",0.0,4.0,1364,1177|1244|1406|2855|2871,"I enjoy listening to artists like Nirvana, The Kinks, Little Richard, Chuck Berry, Jethro Tull, Eric Clapton. I generally like grunge rock alternative 60s classic and music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Nirvana, The Kinks, Little Richard, Chuck Berry, Jethro Tull","I enjoy listening to artists like Nirvana, The Kinks, Little Richard, Chuck Berry, Jethro Tull, Eric Clapton. I generally like grunge rock alternative 60s classic and music. Can you recommend similar music artists I might enjoy?",1,2864|227|2842|2873|8111,2864,0.7,1.0,0.9963348298737473,0,template_11,0,0.0,0.0
1451,Girlicious,"pop,dance,rnb,bitches,seen live",0.0,4.0,1365,323|325|328|333|344,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Duffy, Mariah Carey, Rihanna. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Duffy, Mariah Carey","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Duffy, Mariah Carey, Rihanna. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,1451|1459|2102|2981|2990|3177,1451,0.05,1.0,0.2890648263178879,0,template_11,0,0.0,0.0
546,The Ting Tings,"electronic,indie,british,pop,female vocalists",0.0,4.0,1366,1397|1409|1410|1440|1502,"I enjoy listening to artists like Lady Gaga, OneRepublic, Black Eyed Peas, Cobra Starship, David Guetta, Taylor Swift. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, OneRepublic, Black Eyed Peas, Cobra Starship, David Guetta","I enjoy listening to artists like Lady Gaga, OneRepublic, Black Eyed Peas, Cobra Starship, David Guetta, Taylor Swift. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,546|346|486|982|300|497|5978,546,0.45,1.0,0.7122959860001411,0,template_11,0,0.0,0.0
10969,FranÃÂ§oise Hardy,"female vocalists,french,60s,barkbarkdisco,inlove",0.0,4.0,1367,2083|2289|2402|2416|2419,"I enjoy listening to artists like Tom Waits, Lil' Wayne, Ennio Morricone, Crystal Castles, Tegan and Sara, Johann Sebastian Bach. I generally like blues experimental rock singer rap hip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Tom Waits, Lil' Wayne, Ennio Morricone, Crystal Castles, Tegan and Sara","I enjoy listening to artists like Tom Waits, Lil' Wayne, Ennio Morricone, Crystal Castles, Tegan and Sara, Johann Sebastian Bach. I generally like blues experimental rock singer rap hip music. Can you recommend similar music artists I might enjoy?",1,10969|89|466|1037,10969,0.7,1.0,0.9950883841893561,0,template_11,0,0.0,0.0
1672,Avenged Sevenfold,"metalcore,hard rock,metal,hardcore,rock",0.0,4.0,1368,300|302|331|333|349,"I enjoy listening to artists like Marilyn Manson, Depeche Mode, Lady Gaga, Radiohead, VAST, Michael Jackson. I generally like metal industrial rock electronic new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Depeche Mode, Lady Gaga, Radiohead, VAST","I enjoy listening to artists like Marilyn Manson, Depeche Mode, Lady Gaga, Radiohead, VAST, Michael Jackson. I generally like metal industrial rock electronic new wave music. Can you recommend similar music artists I might enjoy?",1,1672|1700|1854|2220|2446|3411|486,1672,1.0,1.0,1.0,0,template_11,0,0.0,0.0
4562,Jason DerÃÂ¼lo,"pop,rnb,male vocalists,dance,<3",0.0,4.0,1369,481|486|498|528|538,"I enjoy listening to artists like Rihanna, Jordin Sparks, Kelly Clarkson, Lily Allen, Katy Perry, Hilary Duff. I generally like pop rnb dance female vocalists british music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Rihanna, Jordin Sparks, Kelly Clarkson, Lily Allen, Katy Perry","I enjoy listening to artists like Rihanna, Jordin Sparks, Kelly Clarkson, Lily Allen, Katy Perry, Hilary Duff. I generally like pop rnb dance female vocalists british music. Can you recommend similar music artists I might enjoy?",1,4562|4767|4879|5001|7777|344|681,4562,0.4,1.0,0.8215664107074527,0,template_11,0,0.0,0.0
298,Lily Allen,"pop,female vocalists,british,britpop,singer-songwriter",0.0,4.0,137,757|913|980|1243|1390,"I enjoy listening to artists like Kylie Minogue, Daft Punk, Goldfrapp, RÃÂ¶yksopp, Coldplay, Dido. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Daft Punk, Goldfrapp, RÃÂ¶yksopp, Coldplay","I enjoy listening to artists like Kylie Minogue, Daft Punk, Goldfrapp, RÃÂ¶yksopp, Coldplay, Dido. I generally like pop dance electronic female electronica house music. Can you recommend similar music artists I might enjoy?",1,298|67|1135|525|70|246,298,0.95,1.0,0.9949683750780682,0,template_11,0,0.0,0.0
190,Muse,"alternative rock,rock,alternative,progressive rock,indie",0.0,4.0,1372,959|986|1048|1090|1091,"I enjoy listening to artists like Marilyn Manson, Depeche Mode, Lady Gaga, Placebo, Babyshambles, Death Cab for Cutie. I generally like metal industrial rock electronic new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Depeche Mode, Lady Gaga, Placebo, Babyshambles","I enjoy listening to artists like Marilyn Manson, Depeche Mode, Lady Gaga, Placebo, Babyshambles, Death Cab for Cutie. I generally like metal industrial rock electronic new wave music. Can you recommend similar music artists I might enjoy?",1,190|227|424|441|1075|1512|207,190,0.9,1.0,0.9504206262110481,0,template_11,0,0.0,0.0
9187,Hillsong United,"christian rock,christian,worship,alternative,beautiful",0.0,4.0,1373,946|1244|1464|1725|1766,"I enjoy listening to artists like Portishead, Muse, Death Cab for Cutie, Green Day, Evanescence, Daniel Merriweather. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Portishead, Muse, Death Cab for Cutie, Green Day, Evanescence","I enjoy listening to artists like Portishead, Muse, Death Cab for Cutie, Green Day, Evanescence, Daniel Merriweather. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,9187|203|1098|955,9187,1.0,1.0,1.0,0,template_11,0,0.0,0.0
4428,Smile Empty Soul,"rock,alternative rock,alternative,emo,metal",0.0,4.0,1374,518|525|534|706|726,"I enjoy listening to artists like Dido, Michael Jackson, Muse, Kings of Leon, Green Day, Nine Inch Nails. I generally like female vocalists pop alternative 80s dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Dido, Michael Jackson, Muse, Kings of Leon, Green Day","I enjoy listening to artists like Dido, Michael Jackson, Muse, Kings of Leon, Green Day, Nine Inch Nails. I generally like female vocalists pop alternative 80s dance music. Can you recommend similar music artists I might enjoy?",1,4428|7448|199|2959|207|1091|1118,4428,0.9,1.0,0.9842184869190973,0,template_11,0,0.0,0.0
6906,Owen,"acoustic,beautiful,folk,nostalgia,lo-fi",0.0,4.0,1375,1239|1244|1369|1858|2006,"I enjoy listening to artists like Porcupine Tree, Pink Floyd, The Smiths, Jethro Tull, Metallica, Parkway Drive. I generally like progressive rock psychedelic classic 80s indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Porcupine Tree, Pink Floyd, The Smiths, Jethro Tull, Metallica","I enjoy listening to artists like Porcupine Tree, Pink Floyd, The Smiths, Jethro Tull, Metallica, Parkway Drive. I generally like progressive rock psychedelic classic 80s indie music. Can you recommend similar music artists I might enjoy?",1,6906|8467|10613|9716|162,6906,0.7,1.0,0.870392650794485,0,template_11,0,0.0,0.0
