id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
1180,Escape The Fate,"post-hardcore,screamo,hardcore,rock,emo",0.0,4.0,2077,855|951|952|1246|1249,"I enjoy listening to artists like The Cure, Red Hot Chili Peppers, The Killers, The Smiths, Oasis, Glee Cast. I generally like new wave 80s post rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Cure, Red Hot Chili Peppers, The Killers, The Smiths, Oasis","I enjoy listening to artists like The Cure, Red Hot Chili Peppers, The Killers, The Smiths, Oasis, Glee Cast. I generally like new wave 80s post rock alternative music. Can you recommend similar music artists I might enjoy?",1,1180|173|959|72|972|918,1180
4260,Julieta Venegas,"pop,female vocalists,latin,singer-songwriter,spanish",0.0,4.0,2078,705|710|959|962|1062,"I enjoy listening to artists like Moby, Duffy, Garbage, Jamiroquai, Red Hot Chili Peppers, Queens of the Stone Age. I generally like electronic ambient chillout alternative soul female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Moby, Duffy, Garbage, Jamiroquai, Red Hot Chili Peppers","I enjoy listening to artists like Moby, Duffy, Garbage, Jamiroquai, Red Hot Chili Peppers, Queens of the Stone Age. I generally like electronic ambient chillout alternative soul female music. Can you recommend similar music artists I might enjoy?",1,4260|5446|5453|7352|8707,4260
4223,The Spill Canvas,"alternative,indie,rock,alternative rock,indie rock",0.0,4.0,2079,1459|1462|2094|2392|2977,"I enjoy listening to artists like Lady Gaga, Rihanna, Katy Perry, Cobra Starship, Shania Twain, Justin Bieber. I generally like pop dance electronic female rnb vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Rihanna, Katy Perry, Cobra Starship, Shania Twain","I enjoy listening to artists like Lady Gaga, Rihanna, Katy Perry, Cobra Starship, Shania Twain, Justin Bieber. I generally like pop dance electronic female rnb vocalists music. Can you recommend similar music artists I might enjoy?",1,4223|498|289|465|344|5266,4223
1521,Morbid Angel,"death metal,old school death metal,brutal death metal,metal,thrash metal",0.0,4.0,208,1369|1533|2038|3476|4273,"I enjoy listening to artists like Moonspell, Behemoth, Dimmu Borgir, Katatonia, Metallica, Pantera. I generally like gothic metal black death symphonic doom music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Moonspell, Behemoth, Dimmu Borgir, Katatonia, Metallica","I enjoy listening to artists like Moonspell, Behemoth, Dimmu Borgir, Katatonia, Metallica, Pantera. I generally like gothic metal black death symphonic doom music. Can you recommend similar music artists I might enjoy?",1,1521|1522|4271|1276,1521
6137,AntÃ´nio Carlos Jobim,"bossa nova,jazz,mpb,brasil,brazilian",0.0,4.0,2080,1061|1067|1072|1073|1156,"I enjoy listening to artists like Air, Goldfrapp, New Order, Camouflage, Japan, Massive Attack. I generally like electronic chillout ambient trip female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air, Goldfrapp, New Order, Camouflage, Japan","I enjoy listening to artists like Air, Goldfrapp, New Order, Camouflage, Japan, Massive Attack. I generally like electronic chillout ambient trip female vocalists music. Can you recommend similar music artists I might enjoy?",1,6137|6150|72|81|4308,6137
430,Kate Nash,"female vocalists,indie,british,indie pop,pop",0.0,4.0,2081,982|1048|1249|1390|1400,"I enjoy listening to artists like Damien Rice, Bob Dylan, Jeff Buckley, Kings of Leon, The Killers, Devendra Banhart. I generally like acoustic singer songwriter indie folk classic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Damien Rice, Bob Dylan, Jeff Buckley, Kings of Leon, The Killers","I enjoy listening to artists like Damien Rice, Bob Dylan, Jeff Buckley, Kings of Leon, The Killers, Devendra Banhart. I generally like acoustic singer songwriter indie folk classic music. Can you recommend similar music artists I might enjoy?",1,430|733|1412|1424|2614|4064,430
2524,Mando Diao,"indie rock,rock,indie,alternative,swedish",0.0,4.0,2083,715|857|959|1001|1014,"I enjoy listening to artists like Depeche Mode, Portishead, Radiohead, Robbie Williams, Michael Jackson, The Cure. I generally like electronic new wave 80s trip hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, Portishead, Radiohead, Robbie Williams, Michael Jackson","I enjoy listening to artists like Depeche Mode, Portishead, Radiohead, Robbie Williams, Michael Jackson, The Cure. I generally like electronic new wave 80s trip hop music. Can you recommend similar music artists I might enjoy?",1,2524|4155|4251|4620|7324,2524
6726,"Albert Hammond, Jr.","alternative,indie,indie rock,rock,gossip girl",0.0,4.0,2084,441|533|932|982|1048,"I enjoy listening to artists like Coldplay, Radiohead, Placebo, Muse, Arcade Fire, Babyshambles. I generally like alternative rock indie british punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Radiohead, Placebo, Muse, Arcade Fire","I enjoy listening to artists like Coldplay, Radiohead, Placebo, Muse, Arcade Fire, Babyshambles. I generally like alternative rock indie british punk music. Can you recommend similar music artists I might enjoy?",1,6726|8710|8713|9230|207|227,6726
3700,Atlas Sound,"shoegaze,ambient,experimental,psychedelic,pop",0.0,4.0,2086,1075|1097|1101|1109|1155,"I enjoy listening to artists like Radiohead, Mew, Placebo, Bloc Party, Red Hot Chili Peppers, The Beatles. I generally like alternative rock indie classic british new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, Mew, Placebo, Bloc Party, Red Hot Chili Peppers","I enjoy listening to artists like Radiohead, Mew, Placebo, Bloc Party, Red Hot Chili Peppers, The Beatles. I generally like alternative rock indie classic british new music. Can you recommend similar music artists I might enjoy?",1,3700|3767|4089|5984|7194,3700
292,Christina Aguilera,"pop,female vocalists,dance,rnb,soul",0.0,4.0,2087,342|377|378|461|466,"I enjoy listening to artists like Kylie Minogue, Coldplay, Madonna, Lady Gaga, Roxette, My Chemical Romance. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Coldplay, Madonna, Lady Gaga, Roxette","I enjoy listening to artists like Kylie Minogue, Coldplay, Madonna, Lady Gaga, Roxette, My Chemical Romance. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,292|295|344|486|543|701,292
4566,Amerie,"rnb,soul,female vocalists,hip-hop,pop",0.0,4.0,2088,317|320|326|332|349,"I enjoy listening to artists like Mindless Self Indulgence, Kylie Minogue, Michael Jackson, Scorpions, Arctic Monkeys, Kings of Leon. I generally like punk industrial electronic pop dance female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Mindless Self Indulgence, Kylie Minogue, Michael Jackson, Scorpions, Arctic Monkeys","I enjoy listening to artists like Mindless Self Indulgence, Kylie Minogue, Michael Jackson, Scorpions, Arctic Monkeys, Kings of Leon. I generally like punk industrial electronic pop dance female music. Can you recommend similar music artists I might enjoy?",1,4566|6288|6541|6562|7639|9636|89,4566
333,Avril Lavigne,"pop,female vocalists,pop rock,rock,canadian",0.0,4.0,209,349|377|378|461|486,"I enjoy listening to artists like Kylie Minogue, Madonna, My Chemical Romance, Rihanna, Jordin Sparks, Kelly Clarkson. I generally like pop dance electronic female vocalists rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, My Chemical Romance, Rihanna, Jordin Sparks","I enjoy listening to artists like Kylie Minogue, Madonna, My Chemical Romance, Rihanna, Jordin Sparks, Kelly Clarkson. I generally like pop dance electronic female vocalists rock music. Can you recommend similar music artists I might enjoy?",1,333|456|329|289|302|2801,333
9783,The Kilimanjaro Darkjazz Ensemble,"experimental,jazz,ambient,electronic,check",0.0,4.0,2090,883|1099|1202|1888|2369,"I enjoy listening to artists like Nine Inch Nails, Nirvana, Katatonia, Joy Division, She Wants Revenge, Metallica. I generally like industrial rock electronic alternative grunge doom music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Nine Inch Nails, Nirvana, Katatonia, Joy Division, She Wants Revenge","I enjoy listening to artists like Nine Inch Nails, Nirvana, Katatonia, Joy Division, She Wants Revenge, Metallica. I generally like industrial rock electronic alternative grunge doom music. Can you recommend similar music artists I might enjoy?",1,9783|11754|1231|1534,9783
7663,The Futureheads,"indie rock,indie,british,male vocalists,rock",0.0,4.0,2092,709|714|1239|1375|1390,"I enjoy listening to artists like Placebo, Beirut, Arcade Fire, Damien Rice, Death Cab for Cutie, Modest Mouse. I generally like alternative rock indie folk singer songwriter music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Placebo, Beirut, Arcade Fire, Damien Rice, Death Cab for Cutie","I enjoy listening to artists like Placebo, Beirut, Arcade Fire, Damien Rice, Death Cab for Cutie, Modest Mouse. I generally like alternative rock indie folk singer songwriter music. Can you recommend similar music artists I might enjoy?",1,7663|11550|207|1515|195|3057|1048,7663
8794,Nazareth,"70s,classic rock,hard rock,rock,heavy metal",0.0,4.0,2093,2342|2343|2346|2742|2787,"I enjoy listening to artists like Fleetwood Mac, Scorpions, The Kinks, Jethro Tull, AC/DC, Ozzy Osbourne. I generally like classic rock 70s hard heavy metal music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Fleetwood Mac, Scorpions, The Kinks, Jethro Tull, AC/DC","I enjoy listening to artists like Fleetwood Mac, Scorpions, The Kinks, Jethro Tull, AC/DC, Ozzy Osbourne. I generally like classic rock 70s hard heavy metal music. Can you recommend similar music artists I might enjoy?",1,8794|9347|10412|1639|718|1369|2786,8794
2439,Rascal Flatts,"country,rock,pop,soundtrack,summer",0.0,4.0,2094,3081|3859|5099|5649|89,"I enjoy listening to artists like Britney Spears, Colbie Caillat, Skillet, Justin Bieber, Ke$ha, Maroon 5. I generally like pop dance female vocalists acoustic alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Britney Spears, Colbie Caillat, Skillet, Justin Bieber, Ke$ha","I enjoy listening to artists like Britney Spears, Colbie Caillat, Skillet, Justin Bieber, Ke$ha, Maroon 5. I generally like pop dance female vocalists acoustic alternative music. Can you recommend similar music artists I might enjoy?",1,2439|3584|5032|5266,2439
1097,Patrick Wolf,"indie,singer-songwriter,alternative,electronic,british",0.0,4.0,2096,237|3739|163|190|208,"I enjoy listening to artists like Placebo, Tom Waits, Oasis, 65daysofstatic, IAMX, Blur. I generally like alternative rock indie blues experimental singer music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Placebo, Tom Waits, Oasis, 65daysofstatic, IAMX","I enjoy listening to artists like Placebo, Tom Waits, Oasis, 65daysofstatic, IAMX, Blur. I generally like alternative rock indie blues experimental singer music. Can you recommend similar music artists I might enjoy?",1,1097|1504|3300|4051|4115|88|517,1097
3892,Soda Stereo,"rock en espanol,80s,alternative rock,seen live,latin",0.0,4.0,2097,424|432|434|441|511,"I enjoy listening to artists like Daft Punk, New Order, Depeche Mode, Portishead, Radiohead, The Cure. I generally like electronic dance electronica house new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, New Order, Depeche Mode, Portishead, Radiohead","I enjoy listening to artists like Daft Punk, New Order, Depeche Mode, Portishead, Radiohead, The Cure. I generally like electronic dance electronica house new wave music. Can you recommend similar music artists I might enjoy?",1,3892|4074|4435|5154|5237|12918|207,3892
789,Dannii Minogue,"dance,electronic,pop,female vocalists,electronica",0.0,4.0,21,535|543|674|679|681,"I enjoy listening to artists like Madonna, Dido, Lady Gaga, Rihanna, Christina Aguilera, BeyoncÃ©. I generally like pop dance female vocalists alternative electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Dido, Lady Gaga, Rihanna, Christina Aguilera","I enjoy listening to artists like Madonna, Dido, Lady Gaga, Rihanna, Christina Aguilera, BeyoncÃ©. I generally like pop dance female vocalists alternative electronic music. Can you recommend similar music artists I might enjoy?",1,789|791|792|794|798|800|787,789
3046,ZÐµÐ¼ÑÐ¸ÑÐ°,"female vocalists,russian rock,female vocalist,love,rock",0.0,4.0,210,1673|1786|1791|4297|4309,"I enjoy listening to artists like Madonna, Lady Gaga, Michael Jackson, Red Hot Chili Peppers, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Michael Jackson, Red Hot Chili Peppers, Rihanna","I enjoy listening to artists like Madonna, Lady Gaga, Michael Jackson, Red Hot Chili Peppers, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic 80s music. Can you recommend similar music artists I might enjoy?",1,3046|4308|1062|159|1379,3046
1713,Dave Gahan,"electronic,alternative,new wave,synthpop,rock",0.0,4.0,211,529|606|969|1048|1062,"I enjoy listening to artists like Combichrist, Duran Duran, Coldplay, Lady Gaga, De/Vision, Radiohead. I generally like industrial ebm dark electro 80s new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Combichrist, Duran Duran, Coldplay, Lady Gaga, De/Vision","I enjoy listening to artists like Combichrist, Duran Duran, Coldplay, Lady Gaga, De/Vision, Radiohead. I generally like industrial ebm dark electro 80s new music. Can you recommend similar music artists I might enjoy?",1,1713|233|533|72|30|511,1713
